Source,Target,Weight
keygenesis,breachdrop5,"('Corrupted Lodestone', 10)"
keygenesis,factionchisel5,"('Asmodeum Chisel', 1)"
keygenesis,blockt51,"('Runestone', 5)"
keygenesis,keypart_coregenesis,"('Genesis Core', 1)"
keypart_coregenesis,keypart_elementalheart,"('Elemental Heart', 3)"
keypart_coregenesis,keypart_eternalheart,"('Eternal Heart', 3)"
keypart_coregenesis,keymat_greatcleaverune,"('Corrupted Rune', 3)"
keypart_coregenesis,keymat_shatteredrune,"('Molten Rune', 3)"
malachitet3,malachitet2,"('Malachite', 4)"
malachitet3,alchemyspiritt3,"('Soul Essence', 1)"
malachitet3,Solvent,"(None, 2)"
timbert4,timbert5,"('Ironwood Planks', 2)"
timbert4,solventt3,"('Weak Solvent', 3)"
dyeb121,watert1,"('Water', 3)"
dyeb121,pigmentred,"('Red Pigment', 2)"
dyeb121,pigmentyellow,"('Yellow Pigment', 1)"
foodfocintt3,oranget1,"('Orange', 1)"
foodfocintt3,strawberryt1,"('Strawberry', 1)"
foodfocintt3,berryt1,"('Berry', 1)"
foodfocintt3,coconutt1,"('Coconut', 1)"
foodfocintt3,melont1,"('Melon', 1)"
foodfoccont3,porkt1,"('Pork', 1)"
foodfoccont3,oniont1,"('Onion', 1)"
foodfoccont3,cookingoilt1,"('Cooking Oil', 1)"
foodfoccont3,mushroomt1,"('Mushroom', 1)"
foodfoccont3,thymet1,"('Thyme', 1)"
foodfoct3,fisht1,"('Fish Filet', 1)"
foodfoct3,buttert1,"('Butter', 1)"
foodfoct3,dillt1,"('Dill', 1)"
foodfoct3,lemont1,"('Lemon', 1)"
foodfoct3,saltt1,"('Salt', 1)"
dyeb128,watert1,"('Water', 3)"
dyeb128,pigmentorange,"('Orange Pigment', 2)"
dyeb128,pigmentred,"('Red Pigment', 1)"
dyeb136,watert1,"('Water', 3)"
dyeb136,pigmentyellow,"('Yellow Pigment', 2)"
dyeb136,pigmentwhite,"('White Pigment', 1)"
dyeb144,watert1,"('Water', 3)"
dyeb144,pigmentgreen,"('Green Pigment', 2)"
dyeb144,pigmentyellow,"('Yellow Pigment', 1)"
ingott4,ingott5,"('Orichalcum Ingot', 2)"
ingott4,solventt3,"('Weak Solvent', 3)"
ingotprecioust3,ingotprecioust3,"('Platinum Ingot', 2)"
ingotprecioust3,solventt3,"('Weak Solvent', 3)"
leathert4,leathert5,"('Infused Leather', 2)"
leathert4,solventt3,"('Weak Solvent', 3)"
sandpapert4,reagentconvertert4,"('Advanced Material Converter', 1)"
sandpapert4,Refining Materials Tier 4,"(None, 20)"
blockt4,blockt5,"('Obsidian Voidstone', 2)"
blockt4,solventt3,"('Weak Solvent', 3)"
clotht4,clotht5,"('Infused Silk', 2)"
clotht4,solventt3,"('Weak Solvent', 3)"
clothweavet4,reagentconvertert4,"('Advanced Material Converter', 1)"
clothweavet4,Refining Materials Tier 4,"(None, 20)"
fluxt4,reagentconvertert4,"('Advanced Material Converter', 1)"
fluxt4,Refining Materials Tier 4,"(None, 20)"
solventt4,reagentconvertert4,"('Advanced Material Converter', 1)"
solventt4,Refining Materials Tier 4,"(None, 20)"
tannint4,reagentconvertert4,"('Advanced Material Converter', 1)"
tannint4,Refining Materials Tier 4,"(None, 20)"
house_housingitem_buff_fishing_bonus_t1,timbert3,"('Lumber', 25)"
house_housingitem_buff_fishing_bonus_t1,ingott3,"('Steel Ingot', 20)"
house_housingitem_buff_fishing_bonus_t1,woodstaint3,"('Maple Stain', 1)"
house_housingitem_buff_fishing_bonus_t1,alchemywatert1,"('Water Mote', 25)"
house_housingitem_buff_harvesting_bonus_t1,timbert3,"('Lumber', 25)"
house_housingitem_buff_harvesting_bonus_t1,ingott3,"('Steel Ingot', 20)"
house_housingitem_buff_harvesting_bonus_t1,woodstaint3,"('Maple Stain', 1)"
house_housingitem_buff_harvesting_bonus_t1,alchemywatert1,"('Water Mote', 25)"
house_housingitem_buff_logging_bonus_t1,timbert3,"('Lumber', 25)"
house_housingitem_buff_logging_bonus_t1,ingott3,"('Steel Ingot', 20)"
house_housingitem_buff_logging_bonus_t1,woodstaint3,"('Maple Stain', 1)"
house_housingitem_buff_logging_bonus_t1,alchemyairt1,"('Air Mote', 25)"
house_housingitem_buff_mining_bonus_t1,timbert3,"('Lumber', 25)"
house_housingitem_buff_mining_bonus_t1,ingott3,"('Steel Ingot', 20)"
house_housingitem_buff_mining_bonus_t1,woodstaint3,"('Maple Stain', 1)"
house_housingitem_buff_mining_bonus_t1,alchemyeartht1,"('Earth Mote', 25)"
house_housingitem_buff_outfitting_bonus_t1,timbert3,"('Lumber', 25)"
house_housingitem_buff_outfitting_bonus_t1,ingott3,"('Steel Ingot', 20)"
house_housingitem_buff_outfitting_bonus_t1,woodstaint3,"('Maple Stain', 1)"
house_housingitem_buff_outfitting_bonus_t1,alchemyfiret1,"('Fire Mote', 25)"
house_housingitem_buff_skinning_bonus_t1,timbert3,"('Lumber', 25)"
house_housingitem_buff_skinning_bonus_t1,ingott3,"('Steel Ingot', 20)"
house_housingitem_buff_skinning_bonus_t1,woodstaint3,"('Maple Stain', 1)"
house_housingitem_buff_skinning_bonus_t1,alchemyairt1,"('Air Mote', 25)"
2hwarhammer_defenderofdarknesst3,ingott3,"('Steel Ingot', 20)"
2hwarhammer_defenderofdarknesst3,leathert3,"('Rugged Leather', 15)"
2hwarhammer_defenderofdarknesst3,timbert3,"('Lumber', 5)"
2hwarhammer_defenderofdarknesst3,ingotprecioust2,"('Gold Ingot', 4)"
2hwarhammer_defenderofdarknesst3,voidsteelt1,"('Voidmetal', 4)"
2hspear_lastlightt3,ingott3,"('Steel Ingot', 20)"
2hspear_lastlightt3,timbert3,"('Lumber', 15)"
2hspear_lastlightt3,leathert3,"('Rugged Leather', 5)"
2hspear_lastlightt3,ingotprecioust2,"('Gold Ingot', 4)"
2hspear_lastlightt3,voidsteelt1,"('Voidmetal', 4)"
2hstafffire_purestintentionst3,alchemyfiret2,"('Fire Wisp', 20)"
2hstafffire_purestintentionst3,timbert3,"('Lumber', 15)"
2hstafffire_purestintentionst3,ingott3,"('Steel Ingot', 5)"
2hstafffire_purestintentionst3,ingotprecioust2,"('Gold Ingot', 4)"
2hstafffire_purestintentionst3,whisperwoodt1,"('Whisperwood', 4)"
fooddexstrt3,pastrycrustt1,"('Pastry Crust', 1)"
fooddexstrt3,eggt1,"('Egg', 1)"
fooddexstrt3,lemont1,"('Lemon', 1)"
fooddexstrt3,oranget1,"('Orange', 1)"
fooddexstrt3,sugart1,"('Sugar', 1)"
2hgreataxe_greataxeofthecollosalbreacht3,ingott3,"('Steel Ingot', 20)"
2hgreataxe_greataxeofthecollosalbreacht3,leathert3,"('Rugged Leather', 15)"
2hgreataxe_greataxeofthecollosalbreacht3,timbert3,"('Lumber', 5)"
2hgreataxe_greataxeofthecollosalbreacht3,ingotprecioust2,"('Gold Ingot', 4)"
2hgreataxe_greataxeofthecollosalbreacht3,voidsteelt1,"('Voidmetal', 4)"
2hbow_threadoffatet3,timbert3,"('Lumber', 20)"
2hbow_threadoffatet3,clotht3,"('Sateen', 15)"
2hbow_threadoffatet3,leathert3,"('Rugged Leather', 5)"
2hbow_threadoffatet3,ingotprecioust2,"('Gold Ingot', 4)"
2hbow_threadoffatet3,whisperwoodt1,"('Whisperwood', 4)"
1hgauntletice_whisperfromthefrozenvalet3,alchemywatert2,"('Water Wisp', 20)"
1hgauntletice_whisperfromthefrozenvalet3,leathert3,"('Rugged Leather', 15)"
1hgauntletice_whisperfromthefrozenvalet3,ingott3,"('Steel Ingot', 5)"
1hgauntletice_whisperfromthefrozenvalet3,ingotprecioust2,"('Gold Ingot', 4)"
1hgauntletice_whisperfromthefrozenvalet3,whisperwoodt1,"('Whisperwood', 4)"
dyeb141,watert1,"('Water', 3)"
dyeb141,pigmentgreen,"('Green Pigment', 2)"
dyeb141,pigmentbrown,"('Brown Pigment', 1)"
1hrapier_balancedbladet3,ingott3,"('Steel Ingot', 14)"
1hrapier_balancedbladet3,leathert3,"('Rugged Leather', 8)"
1hrapier_balancedbladet3,timbert3,"('Lumber', 3)"
1hrapier_balancedbladet3,ingotprecioust2,"('Gold Ingot', 4)"
1hrapier_balancedbladet3,voidsteelt1,"('Voidmetal', 4)"
1hthrowingaxe_corruptedremnantt3,ingott3,"('Steel Ingot', 14)"
1hthrowingaxe_corruptedremnantt3,leathert3,"('Rugged Leather', 8)"
1hthrowingaxe_corruptedremnantt3,timbert3,"('Lumber', 3)"
1hthrowingaxe_corruptedremnantt3,ingotprecioust2,"('Gold Ingot', 4)"
1hthrowingaxe_corruptedremnantt3,voidsteelt1,"('Voidmetal', 4)"
fooddext3,melont1,"('Melon', 1)"
fooddext3,honeyt1,"('Honey', 1)"
fooddext3,sugart1,"('Sugar', 1)"
fooddext3,mintt1,"('Mint', 1)"
fooddext3,gingert1,"('Ginger', 1)"
fooddexcont3,poultryt1,"('Poultry', 1)"
fooddexcont3,mintt1,"('Mint', 1)"
fooddexcont3,sugart1,"('Sugar', 1)"
fooddexcont3,berryt1,"('Berry', 1)"
fooddexcont3,peppercornt1,"('Peppercorn', 1)"
fooddexintt3,coconutt1,"('Coconut', 1)"
fooddexintt3,eggt1,"('Egg', 1)"
fooddexintt3,sugart1,"('Sugar', 1)"
fooddexintt3,saltt1,"('Salt', 1)"
fooddexintt3,strawberryt1,"('Strawberry', 1)"
house_housingitem_table_settler_bedsidetable_b,timbert3,"('Lumber', 30)"
house_housingitem_table_settler_bedsidetable_b,ingott3,"('Steel Ingot', 15)"
house_housingitem_table_settler_bedsidetable_b,woodstaint3,"('Maple Stain', 2)"
house_housingitem_settler_cabinet02_b,timbert3,"('Lumber', 35)"
house_housingitem_settler_cabinet02_b,ingott3,"('Steel Ingot', 10)"
house_housingitem_settler_cabinet02_b,woodstaint3,"('Maple Stain', 2)"
repairkitt3,repair_t1,"(None, 100)"
repairkitt3,Any Craft Mods,"(None, 1)"
dyeb105,watert1,"('Water', 3)"
dyeb105,pigmentblack,"('Black Pigment', 2)"
dyeb105,pigmentmagenta,"('Magenta Pigment', 1)"
house_housingitem_settler_dresser01_b,timbert3,"('Lumber', 35)"
house_housingitem_settler_dresser01_b,ingott3,"('Steel Ingot', 10)"
house_housingitem_settler_dresser01_b,woodstaint3,"('Maple Stain', 2)"
house_housingitem_settler_shelf01_b,timbert3,"('Lumber', 35)"
house_housingitem_settler_shelf01_b,ingott3,"('Steel Ingot', 10)"
house_housingitem_settler_shelf01_b,woodstaint3,"('Maple Stain', 2)"
house_housingitem_rug_settler_decor_floor_rug02,clotht3,"('Sateen', 25)"
house_housingitem_rug_settler_decor_floor_rug02,leathert3,"('Rugged Leather', 25)"
house_housingitem_rug_settler_decor_floor_rug02,fibert4,"('Silk Threads', 15)"
house_housingitem_settler_stove01_b,timbert3,"('Lumber', 35)"
house_housingitem_settler_stove01_b,ingott3,"('Steel Ingot', 10)"
house_housingitem_settler_stove01_b,woodstaint3,"('Maple Stain', 2)"
house_housingitem_settler_decor_garden_windchimes01,timbert3,"('Lumber', 10)"
house_housingitem_settler_decor_garden_windchimes01,ingott2,"('Iron Ingot', 5)"
house_housingitem_settler_decor_garden_windchimes01,fibert1,"('Fibers', 5)"
dyeb111,watert1,"('Water', 3)"
dyeb111,pigmentbrown,"('Brown Pigment', 2)"
dyeb111,pigmentturquoise,"('Turquoise Pigment', 1)"
gemstonedustt3,Gemstones,"(None, 3)"
honingstonet3,blockt3,"('Stone Brick', 1)"
honingstonet3,alchemydeatht2,"('Death Wisp', 1)"
honingstonet3,alchemyfiret2,"('Fire Wisp', 1)"
proficiencyboostert3,alchemyairt2,"('Air Wisp', 1)"
proficiencyboostert3,alchemyspiritt2,"('Soul Wisp', 1)"
proficiencyboostert3,watert1,"('Water', 1)"
oakfleshbalmt3,alchemyeartht2,"('Earth Wisp', 1)"
oakfleshbalmt3,alchemywatert2,"('Water Wisp', 1)"
oakfleshbalmt3,oilt1,"('Oil', 1)"
house_housingitem_table_settler_desk01_b,timbert3,"('Lumber', 30)"
house_housingitem_table_settler_desk01_b,ingott3,"('Steel Ingot', 15)"
house_housingitem_table_settler_desk01_b,woodstaint3,"('Maple Stain', 2)"
foodstrt3,sausaget1,"('Sausage', 1)"
foodstrt3,tomatot1,"('Tomato', 1)"
foodstrt3,oniont1,"('Onion', 1)"
foodstrt3,mushroomt1,"('Mushroom', 1)"
foodstrt3,cheeset1,"('Cheese', 1)"
incenset3,timbert3,"('Lumber', 1)"
incenset3,herbt1,"('Hyssop', 1)"
incenset3,cinnamont1,"('Cinnamon', 1)"
incenset3,charcoalt1,"('Charcoal', 1)"
strintbonust2,strintbonust1,"('Wooden Lost Locket', 5)"
strintbonust2,transmutationcatalystt3,"('Common Transmutation Catalyst', 1)"
2hstafffirecrafteddungeon2t3,sparklingbonedustt1,"('Sparkling Bone Dust', 10)"
2hstafffirecrafteddungeon2t3,mutagentancientt1,"('Vial of Ancient Mutagen', 1)"
2hstafffirecrafteddungeon2t3,Tier 3 Metals,"(None, 12)"
2hstafffirecrafteddungeon2t3,Wood,"(None, 5)"
2hstafffirecrafteddungeon2t3,Fire Arcana,"(None, 6)"
2hstafffirecrafteddungeon1t3,coagulatedbloodt1,"('Coagulated Blood', 10)"
2hstafffirecrafteddungeon1t3,mutagenlostt1,"('Vial Of Ectoplasmic Mutagen', 1)"
2hstafffirecrafteddungeon1t3,Tier 3 Metals,"(None, 12)"
2hstafffirecrafteddungeon1t3,Wood,"(None, 5)"
2hstafffirecrafteddungeon1t3,Fire Arcana,"(None, 6)"
2hstafflifecrafteddungeon1t3,coagulatedbloodt1,"('Coagulated Blood', 10)"
2hstafflifecrafteddungeon1t3,mutagenlostt1,"('Vial Of Ectoplasmic Mutagen', 1)"
2hstafflifecrafteddungeon1t3,Tier 3 Metals,"(None, 12)"
2hstafflifecrafteddungeon1t3,Leathers,"(None, 5)"
2hstafflifecrafteddungeon1t3,Life Arcana,"(None, 6)"
1hgauntleticecrafteddungeon1t3,coagulatedbloodt1,"('Coagulated Blood', 10)"
1hgauntleticecrafteddungeon1t3,mutagenlostt1,"('Vial Of Ectoplasmic Mutagen', 1)"
1hgauntleticecrafteddungeon1t3,Tier 3 Metals,"(None, 12)"
1hgauntleticecrafteddungeon1t3,Leathers,"(None, 5)"
1hgauntleticecrafteddungeon1t3,Life Arcana,"(None, 6)"
2hstafflifecrafteddungeon2t3,sparklingbonedustt1,"('Sparkling Bone Dust', 10)"
2hstafflifecrafteddungeon2t3,mutagentancientt1,"('Vial of Ancient Mutagen', 1)"
2hstafflifecrafteddungeon2t3,Tier 3 Metals,"(None, 12)"
2hstafflifecrafteddungeon2t3,Leathers,"(None, 5)"
2hstafflifecrafteddungeon2t3,Life Arcana,"(None, 6)"
1hgauntleticecrafteddungeon2t3,sparklingbonedustt1,"('Sparkling Bone Dust', 10)"
1hgauntleticecrafteddungeon2t3,mutagentancientt1,"('Vial of Ancient Mutagen', 1)"
1hgauntleticecrafteddungeon2t3,Tier 3 Metals,"(None, 12)"
1hgauntleticecrafteddungeon2t3,Leathers,"(None, 5)"
1hgauntleticecrafteddungeon2t3,Life Arcana,"(None, 6)"
house_housingitem_chair_settler_stool_b,timbert3,"('Lumber', 15)"
house_housingitem_chair_settler_stool_b,ingott3,"('Steel Ingot', 10)"
house_housingitem_chair_settler_stool_b,woodstaint3,"('Maple Stain', 1)"
strbonust2,strbonust1,"('Iron Battle Medal', 5)"
strbonust2,transmutationcatalystt3,"('Common Transmutation Catalyst', 1)"
dexbonust2,dexbonust1,"('Rough Leather Beaded Straps', 5)"
dexbonust2,transmutationcatalystt3,"('Common Transmutation Catalyst', 1)"
intbonust2,intbonust1,"('Linen Arcane Embroidery', 5)"
intbonust2,transmutationcatalystt3,"('Common Transmutation Catalyst', 1)"
conbonust2,conbonust1,"(""Iron Guardsman's Insignia"", 5)"
conbonust2,transmutationcatalystt3,"('Common Transmutation Catalyst', 1)"
strconbonust2,strconbonust1,"('Bear Blood', 5)"
strconbonust2,transmutationcatalystt3,"('Common Transmutation Catalyst', 1)"
focbonust2,focbonust1,"('Softwood Prayer Beads', 5)"
focbonust2,transmutationcatalystt3,"('Common Transmutation Catalyst', 1)"
strdexbonust2,strdexbonust1,"('Wolf Blood', 5)"
strdexbonust2,transmutationcatalystt3,"('Common Transmutation Catalyst', 1)"
dexstrbonust2,dexstrbonust1,"('Rough Leather Scourge', 5)"
dexstrbonust2,transmutationcatalystt3,"('Common Transmutation Catalyst', 1)"
strfocbonust2,strfocbonust1,"('Boar Blood', 5)"
strfocbonust2,transmutationcatalystt3,"('Common Transmutation Catalyst', 1)"
dexintbonust2,dexintbonust1,"('Fish Guts', 5)"
dexintbonust2,transmutationcatalystt3,"('Common Transmutation Catalyst', 1)"
dexconbonust2,dexconbonust1,"('Iron Hook', 5)"
dexconbonust2,transmutationcatalystt3,"('Common Transmutation Catalyst', 1)"
mediumlegs_crafteddungeon2t3,sparklingbonedustt1,"('Sparkling Bone Dust', 10)"
mediumlegs_crafteddungeon2t3,Tier 3 Leather,"(None, 10)"
mediumlegs_crafteddungeon2t3,Cloth,"(None, 6)"
mediumlegs_crafteddungeon2t3,Metals,"(None, 2)"
coatingancientt3,oilt1,"('Oil', 1)"
coatingancientt3,Tier 3 Offensive Reagents,"(None, 1)"
coatingancientt3,Earth Reagents,"(None, 1)"
mediumlegs_crafteddungeon1t3,coagulatedbloodt1,"('Coagulated Blood', 10)"
mediumlegs_crafteddungeon1t3,Tier 3 Leather,"(None, 10)"
mediumlegs_crafteddungeon1t3,Cloth,"(None, 6)"
mediumlegs_crafteddungeon1t3,Metals,"(None, 2)"
2hspearcrafteddungeon2t3,sparklingbonedustt1,"('Sparkling Bone Dust', 10)"
2hspearcrafteddungeon2t3,mutagentancientt1,"('Vial of Ancient Mutagen', 1)"
2hspearcrafteddungeon2t3,Tier 3 Metals,"(None, 13)"
2hspearcrafteddungeon2t3,Refined Wood,"(None, 3)"
2hspearcrafteddungeon2t3,Leathers,"(None, 2)"
1hlongswordcrafteddungeon2t3,sparklingbonedustt1,"('Sparkling Bone Dust', 10)"
1hlongswordcrafteddungeon2t3,mutagentancientt1,"('Vial of Ancient Mutagen', 1)"
1hlongswordcrafteddungeon2t3,Tier 3 Metals,"(None, 8)"
1hlongswordcrafteddungeon2t3,Refined Wood,"(None, 2)"
1hlongswordcrafteddungeon2t3,Leathers,"(None, 1)"
2hwarhammercrafteddungeon1t3,coagulatedbloodt1,"('Coagulated Blood', 10)"
2hwarhammercrafteddungeon1t3,mutagenlostt1,"('Vial Of Ectoplasmic Mutagen', 1)"
2hwarhammercrafteddungeon1t3,Tier 3 Metals,"(None, 13)"
2hwarhammercrafteddungeon1t3,Refined Wood,"(None, 3)"
2hwarhammercrafteddungeon1t3,Leathers,"(None, 2)"
2hwarhammercrafteddungeon2t3,sparklingbonedustt1,"('Sparkling Bone Dust', 10)"
2hwarhammercrafteddungeon2t3,mutagentancientt1,"('Vial of Ancient Mutagen', 1)"
2hwarhammercrafteddungeon2t3,Tier 3 Metals,"(None, 13)"
2hwarhammercrafteddungeon2t3,Refined Wood,"(None, 3)"
2hwarhammercrafteddungeon2t3,Leathers,"(None, 2)"
2hgreataxecrafteddungeon2t3,sparklingbonedustt1,"('Sparkling Bone Dust', 10)"
2hgreataxecrafteddungeon2t3,mutagentancientt1,"('Vial of Ancient Mutagen', 1)"
2hgreataxecrafteddungeon2t3,Tier 3 Metals,"(None, 13)"
2hgreataxecrafteddungeon2t3,Refined Wood,"(None, 3)"
2hgreataxecrafteddungeon2t3,Leathers,"(None, 2)"
2hroundshieldcrafteddungeon1t3,coagulatedbloodt1,"('Coagulated Blood', 10)"
2hroundshieldcrafteddungeon1t3,mutagenlostt1,"('Vial Of Ectoplasmic Mutagen', 1)"
2hroundshieldcrafteddungeon1t3,Tier 3 Metals,"(None, 8)"
2hroundshieldcrafteddungeon1t3,Refined Wood,"(None, 2)"
2hroundshieldcrafteddungeon1t3,Leathers,"(None, 1)"
2hgreataxecrafteddungeon1t3,coagulatedbloodt1,"('Coagulated Blood', 10)"
2hgreataxecrafteddungeon1t3,mutagenlostt1,"('Vial Of Ectoplasmic Mutagen', 1)"
2hgreataxecrafteddungeon1t3,Tier 3 Metals,"(None, 13)"
2hgreataxecrafteddungeon1t3,Refined Wood,"(None, 3)"
2hgreataxecrafteddungeon1t3,Leathers,"(None, 2)"
2hroundshieldcrafteddungeon2t3,sparklingbonedustt1,"('Sparkling Bone Dust', 10)"
2hroundshieldcrafteddungeon2t3,mutagentancientt1,"('Vial of Ancient Mutagen', 1)"
2hroundshieldcrafteddungeon2t3,Tier 3 Metals,"(None, 8)"
2hroundshieldcrafteddungeon2t3,Refined Wood,"(None, 2)"
2hroundshieldcrafteddungeon2t3,Leathers,"(None, 1)"
2hkiteshieldcrafteddungeon1t3,coagulatedbloodt1,"('Coagulated Blood', 10)"
2hkiteshieldcrafteddungeon1t3,mutagenlostt1,"('Vial Of Ectoplasmic Mutagen', 1)"
2hkiteshieldcrafteddungeon1t3,Tier 3 Metals,"(None, 9)"
2hkiteshieldcrafteddungeon1t3,Refined Wood,"(None, 2)"
2hkiteshieldcrafteddungeon1t3,Leathers,"(None, 1)"
2hkiteshieldcrafteddungeon2t3,sparklingbonedustt1,"('Sparkling Bone Dust', 10)"
2hkiteshieldcrafteddungeon2t3,mutagentancientt1,"('Vial of Ancient Mutagen', 1)"
2hkiteshieldcrafteddungeon2t3,Tier 3 Metals,"(None, 9)"
2hkiteshieldcrafteddungeon2t3,Refined Wood,"(None, 2)"
2hkiteshieldcrafteddungeon2t3,Leathers,"(None, 1)"
1hrapiercrafteddungeon1t3,coagulatedbloodt1,"('Coagulated Blood', 10)"
1hrapiercrafteddungeon1t3,mutagenlostt1,"('Vial Of Ectoplasmic Mutagen', 1)"
1hrapiercrafteddungeon1t3,Tier 3 Metals,"(None, 8)"
1hrapiercrafteddungeon1t3,Refined Wood,"(None, 2)"
1hrapiercrafteddungeon1t3,Leathers,"(None, 1)"
1hrapiercrafteddungeon2t3,sparklingbonedustt1,"('Sparkling Bone Dust', 10)"
1hrapiercrafteddungeon2t3,mutagentancientt1,"('Vial of Ancient Mutagen', 1)"
1hrapiercrafteddungeon2t3,Tier 3 Metals,"(None, 8)"
1hrapiercrafteddungeon2t3,Refined Wood,"(None, 2)"
1hrapiercrafteddungeon2t3,Leathers,"(None, 1)"
1hthrowingaxecrafteddungeon2t3,sparklingbonedustt1,"('Sparkling Bone Dust', 10)"
1hthrowingaxecrafteddungeon2t3,mutagentancientt1,"('Vial of Ancient Mutagen', 1)"
1hthrowingaxecrafteddungeon2t3,Tier 3 Metals,"(None, 8)"
1hthrowingaxecrafteddungeon2t3,Refined Wood,"(None, 2)"
1hthrowingaxecrafteddungeon2t3,Leathers,"(None, 1)"
1hthrowingaxecrafteddungeon1t3,coagulatedbloodt1,"('Coagulated Blood', 10)"
1hthrowingaxecrafteddungeon1t3,mutagenlostt1,"('Vial Of Ectoplasmic Mutagen', 1)"
1hthrowingaxecrafteddungeon1t3,Tier 3 Metals,"(None, 8)"
1hthrowingaxecrafteddungeon1t3,Refined Wood,"(None, 2)"
1hthrowingaxecrafteddungeon1t3,Leathers,"(None, 1)"
2hmusketcrafteddungeon1t3,coagulatedbloodt1,"('Coagulated Blood', 10)"
2hmusketcrafteddungeon1t3,mutagenlostt1,"('Vial Of Ectoplasmic Mutagen', 1)"
2hmusketcrafteddungeon1t3,Tier 3 Metals,"(None, 13)"
2hmusketcrafteddungeon1t3,Refined Wood,"(None, 3)"
2hmusketcrafteddungeon1t3,Leathers,"(None, 2)"
2hbowcrafteddungeon2t3,sparklingbonedustt1,"('Sparkling Bone Dust', 10)"
2hbowcrafteddungeon2t3,mutagentancientt1,"('Vial of Ancient Mutagen', 1)"
2hbowcrafteddungeon2t3,Tier 3 Timber,"(None, 13)"
2hbowcrafteddungeon2t3,Leathers,"(None, 3)"
2hbowcrafteddungeon2t3,Cloth,"(None, 2)"
2hmusketcrafteddungeon2t3,sparklingbonedustt1,"('Sparkling Bone Dust', 10)"
2hmusketcrafteddungeon2t3,mutagentancientt1,"('Vial of Ancient Mutagen', 1)"
2hmusketcrafteddungeon2t3,Tier 3 Metals,"(None, 13)"
2hmusketcrafteddungeon2t3,Refined Wood,"(None, 3)"
2hmusketcrafteddungeon2t3,Leathers,"(None, 2)"
2hbowcrafteddungeon1t3,coagulatedbloodt1,"('Coagulated Blood', 10)"
2hbowcrafteddungeon1t3,mutagenlostt1,"('Vial Of Ectoplasmic Mutagen', 1)"
2hbowcrafteddungeon1t3,Tier 3 Timber,"(None, 13)"
2hbowcrafteddungeon1t3,Leathers,"(None, 3)"
2hbowcrafteddungeon1t3,Cloth,"(None, 2)"
2hspearcrafteddungeon1t3,coagulatedbloodt1,"('Coagulated Blood', 10)"
2hspearcrafteddungeon1t3,mutagenlostt1,"('Vial Of Ectoplasmic Mutagen', 1)"
2hspearcrafteddungeon1t3,Tier 3 Metals,"(None, 13)"
2hspearcrafteddungeon1t3,Refined Wood,"(None, 3)"
2hspearcrafteddungeon1t3,Leathers,"(None, 2)"
faction_armorset02_t3,workorder_faction_armorset02_t3,"('Armorsmithing Work Order', 1)"
faction_armorset02_t3,ingott2,"('Iron Ingot', 10)"
faction_armorset02_t3,leathert2,"('Coarse Leather', 5)"
faction_armorset02_t3,clotht2,"('Linen', 5)"
faction_armorset04_t3,workorder_faction_armorset04_t3,"('Armorsmithing Work Order', 1)"
faction_armorset04_t3,ingott2,"('Iron Ingot', 10)"
faction_armorset04_t3,leathert2,"('Coarse Leather', 5)"
faction_armorset04_t3,clotht2,"('Linen', 10)"
faction_armorset05_t3,workorder_faction_armorset05_t3,"('Armorsmithing Work Order', 1)"
faction_armorset05_t3,ingott2,"('Iron Ingot', 5)"
faction_armorset05_t3,leathert2,"('Coarse Leather', 10)"
faction_armorset05_t3,clotht2,"('Linen', 10)"
faction_armorset06_t3,workorder_faction_armorset06_t3,"('Armorsmithing Work Order', 1)"
faction_armorset06_t3,ingott2,"('Iron Ingot', 10)"
faction_armorset06_t3,leathert2,"('Coarse Leather', 10)"
faction_armorset06_t3,clotht2,"('Linen', 5)"
faction_armorset03_t3,workorder_faction_armorset03_t3,"('Armorsmithing Work Order', 1)"
faction_armorset03_t3,ingott2,"('Iron Ingot', 5)"
faction_armorset03_t3,leathert2,"('Coarse Leather', 10)"
faction_armorset03_t3,clotht2,"('Linen', 5)"
faction_armorset07_t3,workorder_faction_armorset07_t3,"('Armorsmithing Work Order', 1)"
faction_armorset07_t3,ingott2,"('Iron Ingot', 13)"
faction_armorset07_t3,leathert2,"('Coarse Leather', 13)"
faction_armorset07_t3,clotht2,"('Linen', 14)"
heavyhead_crafteddungeon1t3,coagulatedbloodt1,"('Coagulated Blood', 10)"
heavyhead_crafteddungeon1t3,Tier 3 Metals,"(None, 8)"
heavyhead_crafteddungeon1t3,Leathers,"(None, 6)"
heavyhead_crafteddungeon1t3,Cloth,"(None, 4)"
faction_provisions01_t4,workorder_faction_provisions01_t4,"('Cooking Recipe', 1)"
faction_provisions01_t4,redmeatt1,"('Red Meat', 12)"
faction_provisions01_t4,venisont1,"('Venison', 12)"
faction_provisions01_t4,sausaget1,"('Sausage', 12)"
faction_provisions07_t4,workorder_faction_provisions07_t4,"('Cooking Recipe', 1)"
faction_provisions07_t4,venisont1,"('Venison', 12)"
faction_provisions07_t4,hamhockt1,"('Juicy Ham Hock', 12)"
faction_provisions07_t4,mushroomt1,"('Mushroom', 12)"
faction_provisions03_t4,workorder_faction_provisions03_t4,"('Cooking Recipe', 1)"
faction_provisions03_t4,barleyt1,"('Barley', 12)"
faction_provisions03_t4,nutt1,"('Nut', 12)"
