Source,Target,Weight
carneliancutt2,Solvent,2
amethystcutt2,amethystt2,1
amethystcutt2,alchemyspiritt2,2
amethystcutt2,Solvent,2
1hrapier_twigoftheazothtreet2,ingott2,14
1hrapier_twigoftheazothtreet2,leathert2,8
1hrapier_twigoftheazothtreet2,timbert2,3
1hrapier_twigoftheazothtreet2,ingotprecioust1,4
1hrapier_twigoftheazothtreet2,faeiront1,4
1hthrowingaxe_saplingsfuryt2,ingott2,14
1hthrowingaxe_saplingsfuryt2,leathert2,8
1hthrowingaxe_saplingsfuryt2,timbert2,3
1hthrowingaxe_saplingsfuryt2,ingotprecioust1,4
1hthrowingaxe_saplingsfuryt2,faeiront1,4
fooddexcont2,fisht1,1
fooddexcont2,watert1,1
fooddexcont2,lemont1,1
fooddexcont2,dillt1,1
dyeb126,watert1,3
dyeb126,pigmentorange,2
dyeb126,pigmentmagenta,1
fooddexintt2,porkt1,1
fooddexintt2,cabbaget1,1
fooddexintt2,buttert1,1
fooddexintt2,saget1,1
fooddexfoct2,pastrycrustt1,1
fooddexfoct2,applet1,1
fooddexfoct2,sugart1,1
fooddexfoct2,cinnamont1,1
foodintstrt2,meatgamet1,1
foodintstrt2,carrott1,1
foodintstrt2,oniont1,1
foodintstrt2,potatot1,1
foodintdext2,poultryt1,1
foodintdext2,rosemaryt1,1
foodintdext2,garlict1,1
foodintdext2,cookingoilt1,1
foodintt2,fisht1,1
foodintt2,seasoningblendt1,1
foodintt2,buttert1,1
foodintt2,lemont1,1
dyeb134,watert1,3
dyeb134,pigmentyellow,2
dyeb134,pigmentturquoise,1
dyeb142,watert1,3
dyeb142,pigmentgreen,2
dyeb142,pigmentblue,1
foodintcont2,fisht1,1
foodintcont2,cookingoilt1,1
foodintcont2,tomatot1,1
foodintcont2,basilt1,1
foodintfoct2,sausaget1,1
foodintfoct2,cornt1,1
foodintfoct2,milkt1,1
foodintfoct2,saltt1,1
dyeb149,watert1,3
dyeb149,pigmentturquoise,2
dyeb149,pigmentpurple,1
foodconstrt2,venisont1,1
foodconstrt2,saltt1,1
foodconstrt2,peppercornt1,1
foodconstrt2,buttert1,1
house_housingitem_storage_t1_chestoldlog,timbert2,30
house_housingitem_storage_t1_chestoldlog,ingott2,15
house_housingitem_storage_t1_chestoldlog,woodstaint2,1
house_housingitem_storage_t1_chestoldlog,holdingrunet2,1
foodcondext2,pastrycrustt1,1
foodcondext2,melont1,1
foodcondext2,gingert1,1
foodcondext2,cinnamont1,1
ingott3,ingott2,3
ingott3,charcoalt1,2
ingott3,Flux,1
leathert3,leathert2,4
leathert3,Tannin,1
clotht3,clotht2,4
clotht3,Cloth Weave,1
timbert3,woodt2,4
timbert3,timbert2,2
timbert3,Sandpaper,1
honingstonet2,blockt2,1
honingstonet2,alchemydeatht1,1
honingstonet2,alchemyfiret1,1
blockt3,blockt2,4
blockt3,Sandpaper,1
gemstonedustt2,Gemstones,3
proficiencyboostert2,alchemyairt1,1
proficiencyboostert2,alchemyspiritt1,1
proficiencyboostert2,watert1,1
oakfleshbalmt2,alchemyeartht1,1
oakfleshbalmt2,alchemywatert1,1
oakfleshbalmt2,oilt1,1
foodlumberjackt2,cabbaget1,1
foodlumberjackt2,nutt1,1
foodlumberjackt2,cookingoilt1,1
foodlumberjackt2,saffront1,1
incenset2,timbert2,1
incenset2,herbt1,1
incenset2,cinnamont1,1
incenset2,charcoalt1,1
faction_provisions01_t3,workorder_faction_provisions01_t3,1
faction_provisions01_t3,porkt1,8
faction_provisions01_t3,sugart1,8
faction_provisions01_t3,gingert1,8
faction_provisions03_t3,workorder_faction_provisions03_t3,1
faction_provisions03_t3,strawberryt1,8
faction_provisions03_t3,milkt1,8
faction_provisions03_t3,sugart1,8
faction_provisions04_t3,workorder_faction_provisions04_t3,1
faction_provisions04_t3,thymet1,8
faction_provisions04_t3,saget1,8
faction_provisions04_t3,mintt1,8
faction_provisions02_t3,workorder_faction_provisions02_t3,1
faction_provisions02_t3,fisht2,8
faction_provisions02_t3,fishoilt1,8
faction_provisions02_t3,dillt1,8
faction_provisions06_t3,workorder_faction_provisions06_t3,1
faction_provisions06_t3,nutmegt1,8
faction_provisions06_t3,paprikat1,8
faction_provisions06_t3,gingert1,8
faction_provisions05_t3,workorder_faction_provisions05_t3,1
faction_provisions05_t3,basilt1,8
faction_provisions05_t3,oreganot1,8
faction_provisions05_t3,parsleyt1,8
foodhuntert1,carrott1,1
foodhuntert1,honeyt1,1
foodhuntert1,nutmegt1,1
faction_provisions07_t3,workorder_faction_provisions07_t3,1
faction_provisions07_t3,saltt1,8
faction_provisions07_t3,peppercornt1,8
faction_provisions07_t3,cookingoilt1,8
faction_provisions08_t3,workorder_faction_provisions08_t3,1
faction_provisions08_t3,porkt1,8
faction_provisions08_t3,poultryt1,8
faction_provisions08_t3,meatgamet1,8
mediumlegs_shroudedintentpantst5,workorder_1002_0104_pants_shroudedintent,1
mediumlegs_shroudedintentpantst5,1002_0104_murkmossextract,13
mediumlegs_shroudedintentpantst5,1002_0104_wovencording,12
mediumlegs_shroudedintentpantst5,1002_0104_nightstoneslivers,14
mediumhands_shroudedintentglovest5,workorder_1002_0104_gloves_shroudedintent,1
mediumhands_shroudedintentglovest5,1002_0104_layeredleather,13
mediumhands_shroudedintentglovest5,1002_0104_siphonedtwilight,11
mediumhands_shroudedintentglovest5,1002_0104_duskfalldye,12
mediumhead_shroudedintenthatt5,workorder_1002_0104_hat_shroudedintent,1
mediumhead_shroudedintenthatt5,1002_0104_corruptedthread,12
mediumhead_shroudedintenthatt5,1002_0104_smudgedfeathers,15
mediumhead_shroudedintenthatt5,1002_0104_umbralcloth,14
mediumfeet_shroudedintentbootst4a,agentdarkened,1
mediumfeet_shroudedintentbootst4a,mediumfeet_shroudedintentbootst4,1
mediumchest_shroudedintentcoatt4a,agentshadowed,1
mediumchest_shroudedintentcoatt4a,mediumchest_shroudedintentcoatt4,1
mediumlegs_shroudedintentpantst5a,agentshaded,1
mediumlegs_shroudedintentpantst5a,mediumlegs_shroudedintentpantst5,1
mediumhands_shroudedintentglovest5a,agenttenebrous,1
mediumhands_shroudedintentglovest5a,mediumhands_shroudedintentglovest5,1
heavyfeet_battlesembracebootst4,workorder_0205_0102_boots_battlesembrace,1
heavyfeet_battlesembracebootst4,0205_0102_stouthides,12
heavyfeet_battlesembracebootst4,0205_0102_treatedhobnails,13
heavyfeet_battlesembracebootst4,0205_0102_metalbanding,10
heavychest_battlesembracebreastplatet4,workorder_0205_0102_breastplate_battlesembrace,1
heavychest_battlesembracebreastplatet4,0205_0102_evershinepolish,12
heavychest_battlesembracebreastplatet4,0205_0102_stalwartrivets,15
heavychest_battlesembracebreastplatet4,0205_0102_hammeredmetal,14
heavyhead_battlesembracehelmt5,workorder_0205_0102_helm_battlesembrace,1
heavyhead_battlesembracehelmt5,0205_0102_shardsbattle,15
heavyhead_battlesembracehelmt5,0205_0102_ruggedvarnish,13
heavyhead_battlesembracehelmt5,0205_0102_heavypadding,12
heavylegs_battlesembracegreavest5,workorder_0205_0102_greaves_battlesembrace,1
heavylegs_battlesembracegreavest5,0205_0102_baneseedoil,12
heavylegs_battlesembracegreavest5,0205_0102_attunedstarmetal,13
heavylegs_battlesembracegreavest5,0205_0102_reforgedplating,14
heavyhands_battlesembracegauntletst5,workorder_0205_0102_gauntlets_battlesembrace,1
heavyhands_battlesembracegauntletst5,0205_0102_essencepower,11
heavyhands_battlesembracegauntletst5,0205_0102_flexiblemesh,12
heavyhands_battlesembracegauntletst5,0205_0102_refinedbalefire,13
heavyfeet_battlesembracebootst4a,sparkbattle,1
heavyfeet_battlesembracebootst4a,heavyfeet_battlesembracebootst4,1
heavychest_battlesembracebreastplatet4a,sparkadrenaline,1
heavychest_battlesembracebreastplatet4a,heavychest_battlesembracebreastplatet4,1
heavylegs_battlesembracegreavest5a,sparkwill,1
heavylegs_battlesembracegreavest5a,heavylegs_battlesembracegreavest5,1
heavyhands_battlesembracegauntletst5a,sparkimpulse,1
heavyhands_battlesembracegauntletst5a,heavyhands_battlesembracegauntletst5,1
2hstafffire_falmeaswratht4,workorder_1305_1315_l40fstaff_falmeaswrath,1
2hstafffire_falmeaswratht4,1305_1315_singedbranches,14
2hstafffire_falmeaswratht4,1305_1315_wyrdwoodashes,15
2hstafffire_falmeaswratht4,1305_1315_unhallowedwater,16
2hstafffire_falmeaswratht4,1305_1315_heartofallflame,1
1hlongsword_keentempert4,workorder_1004_0103_weapon_keen_temper,1
1hlongsword_keentempert4,1004_0103_quenchingoil,14
1hlongsword_keentempert4,1004_0103_hiltleather,15
1hlongsword_keentempert4,1004_0103_grindstone,16
1hlongsword_keentempert4,1004_0103_captainsblade,1
2hstafflife_hopemanifestt4,workorder_0203_0103_hope_manifest_lvl40_weapon,1
2hstafflife_hopemanifestt4,0203_0103_menderscloth,14
2hstafflife_hopemanifestt4,0203_0103_soothsayersalve,15
2hstafflife_hopemanifestt4,0203_0103_mercysbreath,16
2hstafflife_hopemanifestt4,0203_0103_hopecatalyst,1
2hgreataxe_executionert4,workorder_0204_0104_executioner,1
2hgreataxe_executionert4,0204_0104_bucaneersplank,14
2hgreataxe_executionert4,0204_0104_hangmansbinding,15
2hgreataxe_executionert4,0204_0104_bladebrute,16
2hgreataxe_executionert4,0204_0104_infernalcoagulant,1
cheeset1,milkt1,2
cheeset1,yeastt1,1
faction_armorset07_t2,workorder_faction_armorset07_t2,1
faction_armorset07_t2,oret1,12
faction_armorset07_t2,rawhidet1,12
faction_armorset07_t2,fibert1,26
faction_armorset06_t2,workorder_faction_armorset06_t2,1
faction_armorset06_t2,oret1,20
faction_armorset06_t2,rawhidet1,10
faction_armorset06_t2,fibert1,20
faction_provisions03_t1,workorder_faction_provisions03_t1,1
faction_provisions03_t1,cranberryt1,3
faction_provisions03_t1,watert1,3
faction_provisions02_t1,workorder_faction_provisions02_t1,1
faction_provisions02_t1,fisht1,3
faction_provisions02_t1,fishoilt1,3
1334_0201_perfume,workorder_1334_0201_perfume,1
1334_0201_perfume,1334_0201_spores,5
1334_0201_perfume,1334_0201_elkgland,3
1334_0201_perfume,1334_0201_laudanum,5
faction_provisions01_t1,workorder_faction_provisions01_t1,1
faction_provisions01_t1,porkt1,3
faction_provisions01_t1,saltt1,3
potionhealtht2,watert1,1
potionhealtht2,Tier 2 Medicinal Reagents,1
foodhealthrecoveryt2,Tier 2 Raw Foods,1
foodhealthrecoveryt2,Raw Foods,1
foodmanat1,Tier 1 Raw Foods,1
potionmanat2,watert1,1
potionmanat2,Tier 2 Magical Reagents,1
fooddefenset1,cranberryt1,1
fooddefenset1,sugart1,1
fooddefenset1,watert1,1
foodmanat2,Tier 2 Raw Foods,1
foodmanat2,Raw Foods,1
foodweaponsmitht1,broccolit1,1
foodweaponsmitht1,buttert1,1
foodweaponsmitht1,saltt1,1
potionregent1,watert1,1
potionregent1,Tier 2 Medicinal Reagents,1
potionregent1,Life Reagents,1
foodjewelcraftert1,melont1,1
foodjewelcraftert1,honeyt1,1
foodjewelcraftert1,cinnamont1,1
faction_provisions01_t2,workorder_faction_provisions01_t2,1
faction_provisions01_t2,porkt1,5
faction_provisions01_t2,saltt1,5
faction_provisions01_t2,sugart1,5
faction_provisions03_t2,workorder_faction_provisions03_t2,1
faction_provisions03_t2,cranberryt1,5
faction_provisions03_t2,sugart1,5
faction_provisions03_t2,watert1,5
faction_provisions02_t2,workorder_faction_provisions02_t2,1
faction_provisions02_t2,fisht1,5
faction_provisions02_t2,fishoilt1,5
faction_provisions02_t2,dillt1,5
practicedummyt2,workorder_practicedummyt2,1
nailst2,workorder_nailst2,1
compasst2,workorder_compasst2,1
woodstaint2,charcoalt1,10
woodstaint2,solventt3,4
house_housingitem_settler_cabinet02_a,timbert2,30
house_housingitem_settler_cabinet02_a,ingott2,15
house_housingitem_settler_cabinet02_a,woodstaint2,2
precisiontoolst2,workorder_precisiontoolst2,1
sewingneedlest2,workorder_sewingneedlest2,1
house_housingitem_bed_cot_t1_a,clotht2,1
house_housingitem_bed_cot_t1_a,feathert1,1
house_housingitem_bed_cot_t1_a,woodstaint3,2
house_housingitem_chair_stoolb_t2,timbert2,15
house_housingitem_chair_stoolb_t2,ingott2,10
house_housingitem_chair_stoolb_t2,woodstaint3,1
house_housingitem_singleshelf_a,timbert2,20
house_housingitem_singleshelf_a,ingott2,5
house_housingitem_singleshelf_a,woodstaint2,1
house_housingitem_alchemist_cabinet_a,timbert2,30
house_housingitem_alchemist_cabinet_a,ingott2,15
house_housingitem_alchemist_cabinet_a,woodstaint2,2
house_housingitem_basket_a,reedt1,35
house_housingitem_basket_a,fibert1,25
house_housingitem_basket_a,solventt3,1
house_housingitem_hw_placesetting,timbert2,10
house_housingitem_hw_placesetting,ingott2,5
house_housingitem_hw_placesetting,solventt3,1
house_housingitem_lighting_lantern_c,ingott2,15
house_housingitem_lighting_lantern_c,oilt1,5
house_housingitem_lighting_lantern_c,fibert1,5
house_housingitem_bed_settler_bed01_a,timbert2,30
house_housingitem_bed_settler_bed01_a,ingott2,15
house_housingitem_bed_settler_bed01_a,woodstaint2,2
house_housingitem_bed_settler_bed02_a,timbert2,30
house_housingitem_bed_settler_bed02_a,ingott2,15
house_housingitem_bed_settler_bed02_a,woodstaint2,2
house_housingitem_chair_settler_chair01_a,timbert2,15
house_housingitem_chair_settler_chair01_a,ingott2,10
house_housingitem_chair_settler_chair01_a,woodstaint2,1
house_housingitem_chair_settler_stool_a,timbert2,15
house_housingitem_chair_settler_stool_a,ingott2,10
house_housingitem_chair_settler_stool_a,woodstaint2,1
house_housingitem_lighting_settler_lighthanging01_a,ingott2,15
house_housingitem_lighting_settler_lighthanging01_a,oilt1,5
house_housingitem_lighting_settler_lighthanging01_a,fibert1,5
house_housingitem_lighting_settler_lighttable01_a,ingott2,15
house_housingitem_lighting_settler_lighttable01_a,oilt1,5
house_housingitem_lighting_settler_lighttable01_a,fibert1,5
house_housingitem_lighting_settler_lightwall01_a,timbert2,15
house_housingitem_lighting_settler_lightwall01_a,ingott2,5
house_housingitem_lighting_settler_lightwall01_a,oilt1,5
house_housingitem_settler_bookcase01_a,timbert2,30
house_housingitem_settler_bookcase01_a,ingott2,15
house_housingitem_settler_bookcase01_a,woodstaint2,2
structuralbracest2,workorder_structuralbracest2,1
house_housingitem_settler_armoire01_a,timbert2,30
house_housingitem_settler_armoire01_a,ingott2,15
house_housingitem_settler_armoire01_a,woodstaint2,2
house_housingitem_settler_cabinet01_a,timbert2,30
house_housingitem_settler_cabinet01_a,ingott2,15
house_housingitem_settler_cabinet01_a,woodstaint2,2
house_housingitem_settler_decor_wall_curtain01_a,clotht2,15
house_housingitem_settler_decor_wall_curtain01_a,ingott2,5
house_housingitem_settler_decor_wall_curtain01_a,pigmentblue,3
house_housingitem_rug_settler_decor_floor_rug01,clotht2,15
house_housingitem_rug_settler_decor_floor_rug01,clothweavet3,5
house_housingitem_rug_settler_decor_floor_rug01,fibert1,5
house_housingitem_settler_decor_wall_curtain02_a,clotht2,15
house_housingitem_settler_decor_wall_curtain02_a,ingott2,5
house_housingitem_settler_decor_wall_curtain02_a,pigmentblue,3
house_housingitem_settler_bookcase02_a,timbert2,30
house_housingitem_settler_bookcase02_a,ingott2,15
house_housingitem_settler_bookcase02_a,woodstaint2,2
tinctureblightt2,watert1,1
tinctureblightt2,Tier 2 Protective Reagents,1
tinctureblightt2,Air Reagents,1
foodhealthrecoveryt1,Tier 1 Raw Foods,1
partyspreadt2,workorder_partyspreadt2,1
workrationst2,workorder_workrationst2,1
appetizert2,workorder_appetizert2,1
brewkegt2,workorder_brewkegt2,1
firstaidsuppliest2,workorder_firstaidsuppliest2,1
dispellingkitt2,workorder_dispellingkitt2,1
mediumchest_syndicaterank1_cleric,azoth_currency,50
mediumchest_syndicaterank1_cleric,syndicateseal_cleric,1
mediumchest_syndicaterank1_cleric,mediumchest_syndicaterank1,1
mediumchest_syndicaterank2_cleric,azoth_currency,50
mediumchest_syndicaterank2_cleric,syndicateseal_cleric,1
mediumchest_syndicaterank2_cleric,mediumchest_syndicaterank2,1
mediumchest_syndicaterank3_cleric,azoth_currency,50
mediumchest_syndicaterank3_cleric,syndicateseal_cleric,1
mediumchest_syndicaterank3_cleric,mediumchest_syndicaterank3,1
mediumchest_syndicaterank4_cleric,azoth_currency,50
mediumchest_syndicaterank4_cleric,syndicateseal_cleric,1
mediumchest_syndicaterank4_cleric,mediumchest_syndicaterank4,1
mediumchest_syndicaterank5_cleric,azoth_currency,50
mediumchest_syndicaterank5_cleric,syndicateseal_cleric,1
mediumchest_syndicaterank5_cleric,mediumchest_syndicaterank5,1
mediumhands_syndicaterank1_cleric,azoth_currency,50
mediumhands_syndicaterank1_cleric,syndicateseal_cleric,1
mediumhands_syndicaterank1_cleric,mediumhands_syndicaterank1,1
mediumhands_syndicaterank2_cleric,azoth_currency,50
mediumhands_syndicaterank2_cleric,syndicateseal_cleric,1
mediumhands_syndicaterank2_cleric,mediumhands_syndicaterank2,1
mediumlegs_syndicaterank1_cleric,azoth_currency,50
mediumlegs_syndicaterank1_cleric,syndicateseal_cleric,1
mediumlegs_syndicaterank1_cleric,mediumlegs_syndicaterank1,1
mediumhands_syndicaterank3_cleric,azoth_currency,50
mediumhands_syndicaterank3_cleric,syndicateseal_cleric,1
mediumhands_syndicaterank3_cleric,mediumhands_syndicaterank3,1
mediumlegs_syndicaterank3_cleric,azoth_currency,50
mediumlegs_syndicaterank3_cleric,syndicateseal_cleric,1
mediumlegs_syndicaterank3_cleric,mediumlegs_syndicaterank3,1
mediumhands_syndicaterank4_cleric,azoth_currency,50
mediumhands_syndicaterank4_cleric,syndicateseal_cleric,1
mediumhands_syndicaterank4_cleric,mediumhands_syndicaterank4,1
mediumhands_syndicaterank5_cleric,azoth_currency,50
mediumhands_syndicaterank5_cleric,syndicateseal_cleric,1
mediumhands_syndicaterank5_cleric,mediumhands_syndicaterank5,1
mediumlegs_syndicaterank4_cleric,azoth_currency,50
mediumlegs_syndicaterank4_cleric,syndicateseal_cleric,1
mediumlegs_syndicaterank4_cleric,mediumlegs_syndicaterank4,1
mediumlegs_syndicaterank5_cleric,azoth_currency,50
mediumlegs_syndicaterank5_cleric,syndicateseal_cleric,1
mediumlegs_syndicaterank5_cleric,mediumlegs_syndicaterank5,1
mediumfeet_syndicaterank3_cleric,azoth_currency,50
mediumfeet_syndicaterank3_cleric,syndicateseal_cleric,1
mediumfeet_syndicaterank3_cleric,mediumfeet_syndicaterank3,1
mediumfeet_syndicaterank1_cleric,azoth_currency,50
mediumfeet_syndicaterank1_cleric,syndicateseal_cleric,1
mediumfeet_syndicaterank1_cleric,mediumfeet_syndicaterank1,1
mediumfeet_syndicaterank5_cleric,azoth_currency,50
mediumfeet_syndicaterank5_cleric,syndicateseal_cleric,1
mediumfeet_syndicaterank5_cleric,mediumfeet_syndicaterank5,1
mediumhead_syndicateplaguedoctort5_cleric,azoth_currency,50
mediumhead_syndicateplaguedoctort5_cleric,syndicateseal_cleric,1
mediumhead_syndicateplaguedoctort5_cleric,mediumhead_syndicateplaguedoctort5,1
mediumfeet_syndicaterank4_cleric,azoth_currency,50
mediumfeet_syndicaterank4_cleric,syndicateseal_cleric,1
mediumfeet_syndicaterank4_cleric,mediumfeet_syndicaterank4,1
mediumchest_syndicateplaguedoctort5_cleric,azoth_currency,50
mediumchest_syndicateplaguedoctort5_cleric,syndicateseal_cleric,1
mediumchest_syndicateplaguedoctort5_cleric,mediumchest_syndicateplaguedoctort5,1
mediumlegs_syndicaterank2_cleric,azoth_currency,50
mediumlegs_syndicaterank2_cleric,syndicateseal_cleric,1
mediumlegs_syndicaterank2_cleric,mediumlegs_syndicaterank2,1
mediumhead_syndicaterank5_cleric,azoth_currency,50
mediumhead_syndicaterank5_cleric,syndicateseal_cleric,1
mediumhead_syndicaterank5_cleric,mediumhead_syndicaterank5,1
mediumchest_covenantrank4_cleric,azoth_currency,50
mediumchest_covenantrank4_cleric,covenantseal_cleric,1
mediumchest_covenantrank4_cleric,mediumchest_covenantrank4,1
mediumchest_covenantrank5_cleric,azoth_currency,50
mediumchest_covenantrank5_cleric,covenantseal_cleric,1
mediumchest_covenantrank5_cleric,mediumchest_covenantrank5,1
mediumfeet_marauderrank5_cleric,azoth_currency,50
mediumfeet_marauderrank5_cleric,marauderseal_cleric,1
mediumfeet_marauderrank5_cleric,mediumfeet_marauderrank5,1
mediumhands_covenantrank1_cleric,azoth_currency,50
mediumhands_covenantrank1_cleric,covenantseal_cleric,1
mediumhands_covenantrank1_cleric,mediumhands_covenantrank1,1
mediumfeet_marauderrank4_cleric,azoth_currency,50
mediumfeet_marauderrank4_cleric,marauderseal_cleric,1
mediumfeet_marauderrank4_cleric,mediumfeet_marauderrank4,1
mediumhead_covenantrank1_cleric,azoth_currency,50
mediumhead_covenantrank1_cleric,covenantseal_cleric,1
mediumhead_covenantrank1_cleric,mediumhead_covenantrank1,1
mediumchest_marauderrank1_cleric,azoth_currency,50
mediumchest_marauderrank1_cleric,marauderseal_cleric,1
mediumchest_marauderrank1_cleric,mediumchest_marauderrank1,1
mediumchest_marauderrank2_cleric,azoth_currency,50
mediumchest_marauderrank2_cleric,marauderseal_cleric,1
mediumchest_marauderrank2_cleric,mediumchest_marauderrank2,1
mediumchest_marauderrank4_cleric,azoth_currency,50
mediumchest_marauderrank4_cleric,marauderseal_cleric,1
mediumchest_marauderrank4_cleric,mediumchest_marauderrank4,1
mediumchest_marauderrank5_cleric,azoth_currency,50
mediumchest_marauderrank5_cleric,marauderseal_cleric,1
mediumchest_marauderrank5_cleric,mediumchest_marauderrank5,1
mediumchest_marauderrank3_cleric,azoth_currency,50
mediumchest_marauderrank3_cleric,marauderseal_cleric,1
mediumchest_marauderrank3_cleric,mediumchest_marauderrank3,1
mediumhands_marauderrank1_cleric,azoth_currency,50
mediumhands_marauderrank1_cleric,marauderseal_cleric,1
mediumhands_marauderrank1_cleric,mediumhands_marauderrank1,1
mediumhands_marauderrank3_cleric,azoth_currency,50
mediumhands_marauderrank3_cleric,marauderseal_cleric,1
mediumhands_marauderrank3_cleric,mediumhands_marauderrank3,1
mediumhands_marauderrank2_cleric,azoth_currency,50
mediumhands_marauderrank2_cleric,marauderseal_cleric,1
mediumhands_marauderrank2_cleric,mediumhands_marauderrank2,1
mediumhands_marauderrank4_cleric,azoth_currency,50
mediumhands_marauderrank4_cleric,marauderseal_cleric,1
mediumhands_marauderrank4_cleric,mediumhands_marauderrank4,1
mediumlegs_marauderrank1_cleric,azoth_currency,50
mediumlegs_marauderrank1_cleric,marauderseal_cleric,1
mediumlegs_marauderrank1_cleric,mediumlegs_marauderrank1,1
mediumhands_marauderrank5_cleric,azoth_currency,50
mediumhands_marauderrank5_cleric,marauderseal_cleric,1
mediumhands_marauderrank5_cleric,mediumhands_marauderrank5,1
mediumlegs_marauderrank2_cleric,azoth_currency,50
mediumlegs_marauderrank2_cleric,marauderseal_cleric,1
mediumlegs_marauderrank2_cleric,mediumlegs_marauderrank2,1
mediumlegs_marauderrank3_cleric,azoth_currency,50
mediumlegs_marauderrank3_cleric,marauderseal_cleric,1
mediumlegs_marauderrank3_cleric,mediumlegs_marauderrank3,1
mediumlegs_marauderrank4_cleric,azoth_currency,50
mediumlegs_marauderrank4_cleric,marauderseal_cleric,1
mediumlegs_marauderrank4_cleric,mediumlegs_marauderrank4,1
mediumfeet_marauderrank1_cleric,azoth_currency,50
mediumfeet_marauderrank1_cleric,marauderseal_cleric,1
mediumfeet_marauderrank1_cleric,mediumfeet_marauderrank1,1
mediumfeet_marauderrank2_cleric,azoth_currency,50
mediumfeet_marauderrank2_cleric,marauderseal_cleric,1
mediumfeet_marauderrank2_cleric,mediumfeet_marauderrank2,1
mediumlegs_marauderrank5_cleric,azoth_currency,50
mediumlegs_marauderrank5_cleric,marauderseal_cleric,1
mediumlegs_marauderrank5_cleric,mediumlegs_marauderrank5,1
mediumhead_covenantrank2_cleric,azoth_currency,50
mediumhead_covenantrank2_cleric,covenantseal_cleric,1
mediumhead_covenantrank2_cleric,mediumhead_covenantrank2,1
lighthands_syndicaterank4_cleric,azoth_currency,50
lighthands_syndicaterank4_cleric,syndicateseal_cleric,1
lighthands_syndicaterank4_cleric,lighthands_syndicaterank4,1
mediumfeet_marauderrank3_cleric,azoth_currency,50
mediumfeet_marauderrank3_cleric,marauderseal_cleric,1
mediumfeet_marauderrank3_cleric,mediumfeet_marauderrank3,1
lightfeet_covenantrank3_cleric,azoth_currency,50
lightfeet_covenantrank3_cleric,covenantseal_cleric,1
lightfeet_covenantrank3_cleric,lightfeet_covenantrank3,1
lightchest_covenantrank1_cleric,azoth_currency,50
lightchest_covenantrank1_cleric,covenantseal_cleric,1
lightchest_covenantrank1_cleric,lightchest_covenantrank1,1
lightchest_covenantrank2_cleric,azoth_currency,50
lightchest_covenantrank2_cleric,covenantseal_cleric,1
lightchest_covenantrank2_cleric,lightchest_covenantrank2,1
lightchest_covenantrank4_cleric,azoth_currency,50
lightchest_covenantrank4_cleric,covenantseal_cleric,1
lightchest_covenantrank4_cleric,lightchest_covenantrank4,1
lightchest_covenantrank3_cleric,azoth_currency,50
lightchest_covenantrank3_cleric,covenantseal_cleric,1
lightchest_covenantrank3_cleric,lightchest_covenantrank3,1
lightchest_covenantrank5_cleric,azoth_currency,50
lightchest_covenantrank5_cleric,covenantseal_cleric,1
lightchest_covenantrank5_cleric,lightchest_covenantrank5,1
lighthands_covenantrank1_cleric,azoth_currency,50
lighthands_covenantrank1_cleric,covenantseal_cleric,1
lighthands_covenantrank1_cleric,lighthands_covenantrank1,1
lighthands_covenantrank3_cleric,azoth_currency,50
lighthands_covenantrank3_cleric,covenantseal_cleric,1
lighthands_covenantrank3_cleric,lighthands_covenantrank3,1
lighthands_covenantrank4_cleric,azoth_currency,50
lighthands_covenantrank4_cleric,covenantseal_cleric,1
lighthands_covenantrank4_cleric,lighthands_covenantrank4,1
lighthands_covenantrank2_cleric,azoth_currency,50
lighthands_covenantrank2_cleric,covenantseal_cleric,1
lighthands_covenantrank2_cleric,lighthands_covenantrank2,1
lightlegs_covenantrank1_cleric,azoth_currency,50
lightlegs_covenantrank1_cleric,covenantseal_cleric,1
lightlegs_covenantrank1_cleric,lightlegs_covenantrank1,1
lighthands_covenantrank5_cleric,azoth_currency,50
lighthands_covenantrank5_cleric,covenantseal_cleric,1
lighthands_covenantrank5_cleric,lighthands_covenantrank5,1
lightlegs_covenantrank2_cleric,azoth_currency,50
lightlegs_covenantrank2_cleric,covenantseal_cleric,1
lightlegs_covenantrank2_cleric,lightlegs_covenantrank2,1
lightlegs_covenantrank3_cleric,azoth_currency,50
lightlegs_covenantrank3_cleric,covenantseal_cleric,1
lightlegs_covenantrank3_cleric,lightlegs_covenantrank3,1
lightlegs_covenantrank4_cleric,azoth_currency,50
lightlegs_covenantrank4_cleric,covenantseal_cleric,1
lightlegs_covenantrank4_cleric,lightlegs_covenantrank4,1
lightfeet_covenantrank1_cleric,azoth_currency,50
lightfeet_covenantrank1_cleric,covenantseal_cleric,1
lightfeet_covenantrank1_cleric,lightfeet_covenantrank1,1
lightfeet_covenantrank2_cleric,azoth_currency,50
lightfeet_covenantrank2_cleric,covenantseal_cleric,1
lightfeet_covenantrank2_cleric,lightfeet_covenantrank2,1
lightfeet_covenantrank4_cleric,azoth_currency,50
lightfeet_covenantrank4_cleric,covenantseal_cleric,1
lightfeet_covenantrank4_cleric,lightfeet_covenantrank4,1
lightlegs_covenantrank5_cleric,azoth_currency,50
lightlegs_covenantrank5_cleric,covenantseal_cleric,1
lightlegs_covenantrank5_cleric,lightlegs_covenantrank5,1
lightfeet_covenantrank5_cleric,azoth_currency,50
lightfeet_covenantrank5_cleric,covenantseal_cleric,1
